,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listings_count,host_total_listings_count,id,host_id,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,has_availability,instant_bookable,amenities,host_since,host_location,host_name,listing_url
384,42.385473,-71.116802,2,1.0,1.0,1.0,$258.00,32,1125,30.0,334.0,1125.0,1125.0,41.2,1125.0,0,12,14,55,1,1,0,3.0,3.0,2.0,4.0,2.0,5.0,2.0,4914.0,5698.0,39908320,107434423,Agassiz,,Entire rental unit,Entire home/apt,within an hour,100%,97%,f,"['email', 'phone', 'work_email']",t,t,t,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2016-12-16,"New York, NY",Blueground,https://www.airbnb.com/rooms/39908320
385,42.37025,-71.10849,2,1.0,1.0,1.0,$250.00,32,1125,30.0,334.0,1125.0,1125.0,46.5,1125.0,4,20,27,220,0,0,0,,,,,,,,4914.0,5698.0,39908417,107434423,Mid-Cambridge,,Entire rental unit,Entire home/apt,within an hour,100%,97%,f,"['email', 'phone', 'work_email']",t,t,t,"[""Dryer \u2013 In building"", ""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Washer \u2013\u00a0In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2016-12-16,"New York, NY",Blueground,https://www.airbnb.com/rooms/39908417
386,42.39382,-71.13258,8,2.0,3.0,4.0,$384.00,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,14,42,72,331,129,29,3,4.88,4.87,4.91,4.99,4.96,4.83,4.73,2.0,2.0,39918089,250597522,North Cambridge,,Entire rental unit,Entire home/apt,within an hour,100%,100%,t,"['email', 'phone']",t,t,t,"[""Baking sheet"", ""Luggage dropoff allowed"", ""55 inch HDTV with standard cable"", ""Pantene conditioner"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""Coffee"", ""Pantene shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Shared patio or balcony"", ""Free street parking"", ""Rice maker"", ""Whirlpool stainless steel oven"", ""Private entrance"", ""Free driveway parking on premises \u2013 4 spaces"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Radiant heating"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Exterior security cameras on property"", ""Hangers"", ""Ceiling fan"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Cooking basics"", ""Private backyard \u2013 Fully fenced"", ""Window AC unit"", ""Toaster"", ""Whirlpool stainless steel stove"", ""Single level home"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dove, Old Spice body soap"", ""Carbon monoxide alarm"", ""Kitchen"", ""Free dryer \u2013 In building"", ""Long term stays allowed"", ""Wifi""]",2019-03-22,"Cambridge, MA",Cynthia,https://www.airbnb.com/rooms/39918089
387,42.39327,-71.13524,10,2.0,5.0,5.0,$361.00,2,1125,3.0,28.0,1125.0,1125.0,26.0,1125.0,0,23,53,328,14,2,0,4.79,5.0,4.93,4.93,4.86,4.64,4.57,47.0,73.0,40552282,96961013,North Cambridge,,Entire rental unit,Entire home/apt,within an hour,100%,94%,,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Heating"", ""Coffee maker"", ""Conditioner"", ""Dishwasher"", ""Wine glasses"", ""Coffee"", ""Iron"", ""Washer"", ""Clothing storage"", ""Portable fans"", ""Refrigerator"", ""Dishes and silverware"", ""High chair"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Pets allowed"", ""Pack \u2019n play/Travel crib"", ""Blender"", ""Paid parking lot on premises \u2013 2 spaces"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Bathtub"", ""Dryer"", ""Stove"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Paid parking off premises"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2016-09-27,"Manila, Philippines",Ronalyn,https://www.airbnb.com/rooms/40552282
388,42.3858,-71.13694,4,1.0,2.0,2.0,$194.00,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,4,10,16,20,154,47,4,4.97,4.98,4.88,4.99,4.97,4.94,4.93,1.0,1.0,40886365,78446576,Neighborhood Nine,,Entire rental unit,Entire home/apt,within an hour,100%,100%,t,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""Babysitter recommendations"", ""Coffee"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Blender"", ""Free street parking"", ""Self check-in"", ""Shampoo"", ""Board games"", ""Oven"", ""Children\u2019s books and toys"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Radiant heating"", ""Essentials"", ""Body soap"", ""Backyard"", ""Hot water"", ""Microwave"", ""Freezer"", ""Patio or balcony"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Window AC unit"", ""Toaster"", ""Bathtub"", ""Stove"", ""TV with standard cable"", ""Single level home"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""Wifi""]",2016-06-18,"Cambridge, MA",Jessica,https://www.airbnb.com/rooms/40886365
389,42.36265,-71.102,2,,,,,4,10,4.0,4.0,10.0,10.0,4.0,10.0,0,0,0,0,0,0,0,,,,,,,,1.0,1.0,41056764,320886104,Cambridgeport,,Private room in rental unit,Private room,,,,f,"['email', 'phone']",f,,f,"[""Smoke alarm"", ""Essentials"", ""Lock on bedroom door"", ""Heating"", ""Dryer"", ""Exterior security cameras on property"", ""Shampoo"", ""Hangers"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi""]",2019-12-25,,Chet,https://www.airbnb.com/rooms/41056764
390,42.362881,-71.08784,2,1.0,1.0,1.0,$348.00,32,1125,30.0,334.0,1125.0,1125.0,38.3,1125.0,0,23,53,328,0,0,0,,,,,,,,4914.0,5698.0,41223077,107434423,Area 2/MIT,,Entire rental unit,Entire home/apt,within an hour,100%,97%,f,"['email', 'phone', 'work_email']",t,t,t,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""BBQ grill"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2016-12-16,"New York, NY",Blueground,https://www.airbnb.com/rooms/41223077
391,42.36851307015104,-71.0959004983306,2,1.0,1.0,1.0,$140.00,5,365,4.0,14.0,1125.0,1125.0,8.7,1125.0,0,0,12,215,10,10,2,4.8,4.7,4.9,5.0,4.8,4.7,4.6,7.0,14.0,41260843,222601907,The Port,,Private room in home,Private room,within an hour,100%,100%,t,"['email', 'phone']",t,t,t,"[""Laundromat nearby"", ""Clothing storage: wardrobe"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Iron"", ""Ethernet connection"", ""Refrigerator"", ""Hair dryer"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Paid street parking off premises"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Hot water"", ""Microwave"", ""Free washer \u2013 In unit"", ""Freezer"", ""Kitchen"", ""Lockbox"", ""Hangers"", ""Shared backyard"", ""Window AC unit"", ""Lock on bedroom door"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""Wifi""]",2018-10-25,"Boston, MA",Angel,https://www.airbnb.com/rooms/41260843
392,42.37736,-71.11155,1,1.0,1.0,1.0,$54.00,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,0,0,24,299,0,0,0,,,,,,,,2.0,2.0,41273964,1000338,Agassiz,,Room in boutique hotel,Private room,within a few hours,75%,50%,f,"['email', 'phone']",t,t,f,"[""Iron"", ""Smoke alarm"", ""Essentials"", ""Heating"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""First aid kit"", ""Private entrance"", ""Hangers"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Wifi""]",2011-08-21,"Cambridge, MA",Mark,https://www.airbnb.com/rooms/41273964
393,42.3782,-71.11088,1,1.0,1.0,1.0,$60.00,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,0,0,24,299,0,0,0,,,,,,,,2.0,2.0,41288141,1000338,Agassiz,,Room in boutique hotel,Private room,within a few hours,75%,50%,f,"['email', 'phone']",t,t,f,"[""Iron"", ""Smoke alarm"", ""Essentials"", ""Heating"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""First aid kit"", ""Private entrance"", ""Hangers"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Wifi""]",2011-08-21,"Cambridge, MA",Mark,https://www.airbnb.com/rooms/41288141
394,42.35748,-71.11263,2,,1.0,,,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,0,0,0,0,0,0,0,,,,,,,,1.0,1.0,41379642,3406022,Cambridgeport,,Entire rental unit,Entire home/apt,,,,f,"['email', 'phone']",f,t,t,"[""Iron"", ""Smoke alarm"", ""Essentials"", ""Heating"", ""Dryer"", ""Pets allowed"", ""Shampoo"", ""Private entrance"", ""Hangers"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Wifi""]",2012-08-28,"Cambridge, MA",Jamie,https://www.airbnb.com/rooms/41379642
395,42.37809,-71.15523,2,1.0,1.0,1.0,$71.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,20,50,80,260,2,2,0,5.0,4.5,4.5,5.0,5.0,5.0,5.0,3.0,5.0,41720730,9420910,Strawberry Hill,,Private room in condo,Private room,within a few hours,93%,70%,f,"['email', 'phone', 'work_email']",t,t,f,"[""Wine glasses"", ""First aid kit"", ""Washer"", ""Exercise equipment"", ""Room-darkening shades"", ""Shampoo"", ""Smoke alarm"", ""Hot water"", ""Free parking on premises"", ""Paid parking on premises"", ""Toaster"", ""Lock on bedroom door"", ""Stove"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Trash compactor""]",2013-10-14,"New York, NY",Alyona,https://www.airbnb.com/rooms/41720730
396,42.36881256103515,-71.09497833251953,2,1.0,1.0,1.0,$135.00,7,1125,3.0,14.0,1125.0,1125.0,8.1,1125.0,16,46,76,273,34,25,1,4.88,4.88,4.91,5.0,5.0,4.91,4.74,7.0,14.0,41740740,222601907,The Port,,Private room in home,Private room,within an hour,100%,100%,t,"['email', 'phone']",t,t,t,"[""Coffee maker"", ""Clothing storage: wardrobe"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Coffee"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Paid street parking off premises"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Backyard"", ""Hot water"", ""Microwave"", ""Free washer \u2013 In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Window AC unit"", ""Lock on bedroom door"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""Private patio or balcony"", ""Wifi""]",2018-10-25,"Boston, MA",Angel,https://www.airbnb.com/rooms/41740740
397,42.36899,-71.07841,6,1.0,3.0,3.0,$112.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,25,55,84,359,14,0,0,4.93,4.93,4.86,5.0,4.93,4.93,4.64,148.0,221.0,41998167,43450256,East Cambridge,,Entire rental unit,Entire home/apt,within a few hours,85%,55%,f,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Heating"", ""Wine glasses"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Window AC unit"", ""Toaster"", ""Stove"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Free dryer \u2013 In building"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2015-09-05,"Cambridge, MA",Steve,https://www.airbnb.com/rooms/41998167
398,42.36376,-71.10031,2,1.0,1.0,1.0,$324.00,32,1125,30.0,335.0,1125.0,1125.0,38.2,1125.0,0,0,1,225,0,0,0,,,,,,,,4914.0,5698.0,42089092,107434423,The Port,,Entire rental unit,Entire home/apt,within an hour,100%,97%,f,"['email', 'phone', 'work_email']",t,t,t,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Fast wifi \u2013 223 Mbps"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Crib"", ""Bed linens"", ""Paid parking off premises"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV""]",2016-12-16,"New York, NY",Blueground,https://www.airbnb.com/rooms/42089092
399,42.36916,-71.09616,2,1.0,1.0,,$130.00,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,30,54,71,279,3,1,0,4.67,5.0,4.67,5.0,5.0,5.0,5.0,7.0,23.0,42116124,19788941,The Port,,Private room in rental unit,Private room,a few days or more,41%,22%,f,"['email', 'phone']",t,t,f,"[""Iron"", ""Smoke alarm"", ""Essentials"", ""Heating"", ""Hair dryer"", ""Dryer"", ""Shampoo"", ""Hangers"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Wifi""]",2014-08-10,"Boston, MA",Jean Manuel,https://www.airbnb.com/rooms/42116124
400,42.36754,-71.07835,6,1.0,3.0,4.0,$270.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,26,301,14,1,0,4.64,4.79,4.36,4.86,4.57,4.71,4.07,148.0,221.0,42357558,43450256,East Cambridge,,Entire rental unit,Entire home/apt,within a few hours,85%,55%,f,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Heating"", ""Wine glasses"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Cooking basics"", ""Window AC unit"", ""Toaster"", ""Stove"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Free dryer \u2013 In building"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2015-09-05,"Cambridge, MA",Steve,https://www.airbnb.com/rooms/42357558
401,42.36376,-71.10031,2,1.0,1.0,1.0,$324.00,32,1125,30.0,334.0,1125.0,1125.0,38.2,1125.0,0,2,2,192,1,0,0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4914.0,5698.0,42946067,107434423,The Port,,Entire rental unit,Entire home/apt,within an hour,100%,97%,f,"['email', 'phone', 'work_email']",t,t,t,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Fast wifi \u2013 223 Mbps"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Crib"", ""Bed linens"", ""Paid parking off premises"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV""]",2016-12-16,"New York, NY",Blueground,https://www.airbnb.com/rooms/42946067
402,42.3725,-71.07752,8,,3.0,,,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,0,0,0,0,4,1,0,4.75,5.0,5.0,5.0,5.0,4.75,4.75,148.0,221.0,44110709,43450256,East Cambridge,,Entire rental unit,Entire home/apt,within a few hours,85%,55%,f,"['email', 'phone']",t,t,f,"[""Iron"", ""Smoke alarm"", ""Essentials"", ""Heating"", ""Hair dryer"", ""Dryer"", ""Shampoo"", ""Hangers"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi""]",2015-09-05,"Cambridge, MA",Steve,https://www.airbnb.com/rooms/44110709
403,42.37538,-71.15105,5,1.0,2.0,3.0,$237.00,1,29,1.0,3.0,29.0,29.0,1.1,29.0,0,8,37,205,170,37,3,4.98,4.96,4.98,4.96,4.98,4.92,4.82,1.0,1.0,44208136,254174375,Strawberry Hill,,Entire rental unit,Entire home/apt,within an hour,100%,96%,t,"['email', 'phone']",f,t,f,"[""Baking sheet"", ""Heating"", ""Coffee maker"", ""Conditioner"", ""AC - split type ductless system"", ""Free dryer \u2013 In unit"", ""Dishwasher"", ""Wine glasses"", ""Free driveway parking on premises \u2013 1 space"", ""First aid kit"", ""Coffee"", ""Iron"", ""Ethernet connection"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Free street parking"", ""55 inch HDTV with Netflix, Amazon Prime Video, premium cable, standard cable, HBO Max"", ""Self check-in"", ""Shampoo"", ""Board games"", ""Oven"", ""Children\u2019s books and toys"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Free washer \u2013 In unit"", ""Clothing storage: closet and dresser"", ""Freezer"", ""Hangers"", ""Ceiling fan"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Bathtub"", ""Stove"", ""Bed linens"", ""Dining table"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Private patio or balcony"", ""Wifi""]",2019-04-08,,John,https://www.airbnb.com/rooms/44208136
404,42.36689,-71.07855,8,,4.0,,,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0,0,0,0,,,,,,,,148.0,221.0,44378435,43450256,East Cambridge,,Entire rental unit,Entire home/apt,within a few hours,85%,55%,f,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Dryer \u2013 In building"", ""Heating"", ""Coffee maker"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Washer \u2013\u00a0In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Hangers"", ""Free parking on premises"", ""Stove"", ""TV with standard cable"", ""Shower gel"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""Wifi""]",2015-09-05,"Cambridge, MA",Steve,https://www.airbnb.com/rooms/44378435
405,42.3644,-71.09606,1,1.0,1.0,,$79.00,91,1125,2.0,91.0,1125.0,1125.0,82.6,1125.0,6,8,11,174,9,2,1,4.78,4.67,4.0,4.67,4.44,4.89,4.33,7.0,23.0,44473794,19788941,The Port,,Private room in rental unit,Private room,a few days or more,41%,22%,f,"['email', 'phone']",t,t,f,"[""Iron"", ""Smoke alarm"", ""Essentials"", ""Lock on bedroom door"", ""Heating"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Hangers"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi""]",2014-08-10,"Boston, MA",Jean Manuel,https://www.airbnb.com/rooms/44473794
406,42.3677,-71.10584,3,1.0,1.0,1.0,$167.00,28,365,7.0,28.0,1125.0,1125.0,27.9,1125.0,29,59,89,364,21,5,0,4.81,4.81,4.76,5.0,4.95,5.0,4.62,10.0,13.0,44952411,81038,Mid-Cambridge,,Entire condo,Entire home/apt,within an hour,100%,94%,t,"['email', 'phone', 'work_email']",t,t,t,"[""HDTV"", ""Heating"", ""Paid washer \u2013 In building"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Conditioner"", ""Coffee maker: Keurig coffee machine"", ""Portable air conditioning"", ""Babysitter recommendations"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Pets allowed"", ""Free street parking"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Exterior security cameras on property"", ""Hangers"", ""Cooking basics"", ""Bathtub"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""Wifi""]",2010-02-14,"Cambridge, MA",Louisa,https://www.airbnb.com/rooms/44952411
407,42.3677,-71.10584,3,1.0,1.0,1.0,$225.00,28,365,7.0,28.0,1125.0,1125.0,27.5,1125.0,7,30,60,335,15,3,1,5.0,4.93,5.0,5.0,5.0,5.0,4.67,10.0,13.0,45034782,81038,Mid-Cambridge,,Entire condo,Entire home/apt,within an hour,100%,94%,t,"['email', 'phone', 'work_email']",t,t,t,"[""Baking sheet"", ""Heating"", ""Paid washer \u2013 In building"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Conditioner"", ""Dishwasher"", ""Coffee maker: Keurig coffee machine"", ""Portable air conditioning"", ""Wine glasses"", ""First aid kit"", ""Babysitter recommendations"", ""Coffee"", ""Iron"", ""Clothing storage"", ""Portable fans"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Pets allowed"", ""Blender"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""32 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, HBO Max, Hulu, Netflix, Roku"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Gas stove"", ""Freezer"", ""Exterior security cameras on property"", ""Housekeeping available from 11:00\u202fAM to 4:00\u202fPM, every day - available at extra cost"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Bathtub"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""Wifi""]",2010-02-14,"Cambridge, MA",Louisa,https://www.airbnb.com/rooms/45034782
408,42.37092,-71.10102,2,1.5,1.0,1.0,$118.00,30,420,30.0,30.0,420.0,420.0,30.0,420.0,0,13,43,318,10,2,1,5.0,5.0,5.0,4.9,5.0,5.0,4.9,21.0,27.0,45054510,7848820,Mid-Cambridge,,Private room in home,Private room,within an hour,100%,98%,t,"['email', 'phone', 'work_email']",t,t,f,"[""HDTV"", ""Baking sheet"", ""Central air conditioning"", ""Heating"", ""Books and reading material"", ""BBQ grill: gas"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Stainless steel gas stove"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Fire extinguisher"", ""Stainless steel oven"", ""Fast wifi \u2013 52 Mbps"", ""Rice maker"", ""Self check-in"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Paid parking lot on premises"", ""Exterior security cameras on property"", ""Hangers"", ""Ceiling fan"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Cooking basics"", ""Park view"", ""Toaster"", ""Lock on bedroom door"", ""Bathtub"", ""Barbecue utensils"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Clothing storage: closet, wardrobe, and dresser"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Free dryer \u2013 In building"", ""Long term stays allowed""]",2013-07-31,,Kris,https://www.airbnb.com/rooms/45054510
